type,date,unix_start,unix_end,day,start,end,category,project,task,subtask,amount,amount_decimal,rate,sum,rounding_minutes,rounding_method,note
timed,8/25/17,1503667200,1503683940,Friday,8:20 AM,12:59 PM,,ECD-Network,SkinIO,,04:39,4.65,,,1,NEAREST,
timed,8/25/17,1503684840,1503703200,Friday,1:14 PM,6:20 PM,,ECD-Network,SkinIO,,05:06,5.10,,,1,NEAREST,
timed,8/29/17,1504015380,1504048920,Tuesday,9:03 AM,6:22 PM,,ECD-Network,SkinIO,,09:19,9.32,,,1,NEAREST,
timed,8/30/17,1504095180,1504097640,Wednesday,7:13 AM,7:54 AM,,Scintillometer,Analytics,,00:41,0.68,,,1,NEAREST,
timed,8/30/17,1504101840,1504113240,Wednesday,9:04 AM,12:14 PM,,ECD-Network,SkinIO,,03:10,3.17,,,1,NEAREST,
timed,8/30/17,1504115100,1504134120,Wednesday,12:45 PM,6:02 PM,,ECD-Network,SkinIO,,05:17,5.28,,,1,NEAREST,
timed,8/31/17,1504188720,1504222440,Thursday,9:12 AM,6:34 PM,,ECD-Network,SkinIO,,09:22,9.37,,,1,NEAREST,
timed,9/1/17,1504274220,1504285680,Friday,8:57 AM,12:08 PM,,ECD-Network,SkinIO,,03:11,3.18,,,1,NEAREST,
timed,9/1/17,1504287180,1504306140,Friday,12:33 PM,5:49 PM,,ECD-Network,SkinIO,,05:16,5.27,,,1,NEAREST,
timed,9/5/17,1504619760,1504650300,Tuesday,8:56 AM,5:25 PM,,ECD-Network,SkinIO,,08:29,8.48,,,1,NEAREST,
timed,9/5/17,1504658160,1504659600,Tuesday,7:36 PM,8:00 PM,,Trumpet,Practice,,00:24,0.40,,,1,NEAREST,
timed,9/6/17,1504701540,1504703940,Wednesday,7:39 AM,8:19 AM,,Scintillometer,Analytics,,00:40,0.67,,,1,NEAREST,
timed,9/6/17,1504706940,1504719120,Wednesday,9:09 AM,12:32 PM,,ECD-Network,SkinIO,,03:23,3.38,,,1,NEAREST,
timed,9/6/17,1504721220,1504738800,Wednesday,1:07 PM,6:00 PM,,ECD-Network,SkinIO,,04:53,4.88,,,1,NEAREST,
timed,9/7/17,1504787760,1504790100,Thursday,7:36 AM,8:15 AM,,Scintillometer,Analytics,,00:39,0.65,,,1,NEAREST,
timed,9/7/17,1504792080,1504825740,Thursday,8:48 AM,6:09 PM,,ECD-Network,SkinIO,,09:21,9.35,,,1,NEAREST,
timed,9/8/17,1504877760,1504901280,Friday,8:36 AM,3:08 PM,,ECD-Network,SkinIO,,06:32,6.53,,,1,NEAREST,
timed,9/10/17,1505086020,1505088300,Sunday,6:27 PM,7:05 PM,,Scintillometer,Analytics,,00:38,0.63,,,1,NEAREST,
timed,9/10/17,1505090040,1505091180,Sunday,7:34 PM,7:53 PM,,Trumpet,Practice,,00:19,0.32,,,1,NEAREST,
timed,9/11/17,1505133960,1505136120,Monday,7:46 AM,8:22 AM,,Scintillometer,Analytics,,00:36,0.60,,,1,NEAREST,
timed,9/11/17,1505138700,1505168460,Monday,9:05 AM,5:21 PM,,ECD-Network,SkinIO,,08:16,8.27,,,1,NEAREST,
timed,9/12/17,1505224080,1505236140,Tuesday,8:48 AM,12:09 PM,,ECD-Network,SkinIO,,03:21,3.35,,,1,NEAREST,
timed,9/12/17,1505241000,1505264340,Tuesday,1:30 PM,7:59 PM,,ECD-Network,SkinIO,,06:29,6.48,,,1,NEAREST,
timed,9/13/17,1505312160,1505324460,Wednesday,9:16 AM,12:41 PM,,ECD-Network,SkinIO,,03:25,3.42,,,1,NEAREST,
timed,9/13/17,1505325600,1505343420,Wednesday,1:00 PM,5:57 PM,,ECD-Network,SkinIO,,04:57,4.95,,,1,NEAREST,
timed,9/14/17,1505394000,1505395500,Thursday,8:00 AM,8:25 AM,,Trumpet,Practice,,00:25,0.42,,,1,NEAREST,
timed,9/14/17,1505398080,1505411520,Thursday,9:08 AM,12:52 PM,,ECD-Network,SkinIO,,03:44,3.73,,,1,NEAREST,
timed,9/14/17,1505412480,1505430480,Thursday,1:08 PM,6:08 PM,,ECD-Network,SkinIO,,05:00,5.00,,,1,NEAREST,
timed,9/15/17,1505481960,1505498160,Friday,8:26 AM,12:56 PM,,ECD-Network,SkinIO,,04:30,4.50,,,1,NEAREST,
timed,9/15/17,1505499780,1505514180,Friday,1:23 PM,5:23 PM,,ECD-Network,SkinIO,,04:00,4.00,,,1,NEAREST,
timed,9/16/17,1505587260,1505596140,Saturday,1:41 PM,4:09 PM,,Scintillometer,Analytics,,02:28,2.47,,,1,NEAREST,
timed,9/16/17,1505611200,1505612520,Saturday,8:20 PM,8:42 PM,,Trumpet,Practice,,00:22,0.37,,,1,NEAREST,
timed,9/18/17,1505737080,1505739360,Monday,7:18 AM,7:56 AM,,ECD-Network,SkinIO,,00:38,0.63,,,1,NEAREST,
timed,9/18/17,1505743260,1505759220,Monday,9:01 AM,1:27 PM,,ECD-Network,SkinIO,,04:26,4.43,,,1,NEAREST,
timed,9/18/17,1505760240,1505779320,Monday,1:44 PM,7:02 PM,,ECD-Network,SkinIO,,05:18,5.30,,,1,NEAREST,
timed,9/19/17,1505824560,1505826300,Tuesday,7:36 AM,8:05 AM,,ECD-Network,SkinIO,,00:29,0.48,,,1,NEAREST,
timed,9/19/17,1505830080,1505843400,Tuesday,9:08 AM,12:50 PM,,ECD-Network,SkinIO,,03:42,3.70,,,1,NEAREST,
timed,9/19/17,1505844360,1505858460,Tuesday,1:06 PM,5:01 PM,,ECD-Network,SkinIO,,03:55,3.92,,,1,NEAREST,
timed,9/20/17,1505916180,1505930160,Wednesday,9:03 AM,12:56 PM,,ECD-Network,SkinIO,,03:53,3.88,,,1,NEAREST,
timed,9/20/17,1505930580,1505946480,Wednesday,1:03 PM,5:28 PM,,ECD-Network,SkinIO,,04:25,4.42,,,1,NEAREST,
timed,9/20/17,1505951340,1505954160,Wednesday,6:49 PM,7:36 PM,,Uplink ,Version 1,,00:47,0.78,,,1,NEAREST,
timed,9/21/17,1506001500,1506015240,Thursday,8:45 AM,12:34 PM,,ECD-Network,SkinIO,,03:49,3.82,,,1,NEAREST,
timed,9/21/17,1506016620,1506034020,Thursday,12:57 PM,5:47 PM,,ECD-Network,SkinIO,,04:50,4.83,,,1,NEAREST,
timed,9/22/17,1506088440,1506099540,Friday,8:54 AM,11:59 AM,,ECD-Network,SkinIO,,03:05,3.08,,,1,NEAREST,
timed,9/25/17,1506347820,1506362520,Monday,8:57 AM,1:02 PM,,ECD-Network,SkinIO,,04:05,4.08,,,1,NEAREST,
timed,9/25/17,1506363480,1506381360,Monday,1:18 PM,6:16 PM,,ECD-Network,SkinIO,,04:58,4.97,,,1,NEAREST,
timed,9/26/17,1506435180,1506445740,Tuesday,9:13 AM,12:09 PM,,ECD-Network,SkinIO,,02:56,2.93,,,1,NEAREST,
timed,9/26/17,1506446340,1506464520,Tuesday,12:19 PM,5:22 PM,,ECD-Network,SkinIO,,05:03,5.05,,,1,NEAREST,
timed,9/27/17,1506520320,1506534600,Wednesday,8:52 AM,12:50 PM,,ECD-Network,SkinIO,,03:58,3.97,,,1,NEAREST,
timed,9/27/17,1506535500,1506547140,Wednesday,1:05 PM,4:19 PM,,ECD-Network,SkinIO,,03:14,3.23,,,1,NEAREST,
timed,9/28/17,1506604440,1506620640,Thursday,8:14 AM,12:44 PM,,ECD-Network,SkinIO,,04:30,4.50,,,1,NEAREST,
timed,9/28/17,1506622680,1506638280,Thursday,1:18 PM,5:38 PM,,ECD-Network,SkinIO,,04:20,4.33,,,1,NEAREST,
timed,9/29/17,1506691620,1506706620,Friday,8:27 AM,12:37 PM,,ECD-Network,SkinIO,,04:10,4.17,,,1,NEAREST,
timed,9/29/17,1506707460,1506724980,Friday,12:51 PM,5:43 PM,,ECD-Network,SkinIO,,04:52,4.87,,,1,NEAREST,
timed,10/2/17,1506952380,1506964020,Monday,8:53 AM,12:07 PM,,ECD-Network,SkinIO,,03:14,3.23,,,1,NEAREST,
timed,10/2/17,1506965220,1506984780,Monday,12:27 PM,5:53 PM,,ECD-Network,SkinIO,,05:26,5.43,,,1,NEAREST,
timed,10/3/17,1507035780,1507050660,Tuesday,8:03 AM,12:11 PM,,ECD-Network,SkinIO,,04:08,4.13,,,1,NEAREST,
timed,10/3/17,1507052580,1507070820,Tuesday,12:43 PM,5:47 PM,,ECD-Network,SkinIO,,05:04,5.07,,,1,NEAREST,
timed,10/4/17,1507125960,1507137480,Wednesday,9:06 AM,12:18 PM,,ECD-Network,SkinIO,,03:12,3.20,,,1,NEAREST,
timed,10/4/17,1507139520,1507157280,Wednesday,12:52 PM,5:48 PM,,ECD-Network,SkinIO,,04:56,4.93,,,1,NEAREST,
timed,10/5/17,1507213620,1507225140,Thursday,9:27 AM,12:39 PM,,ECD-Network,SkinIO,,03:12,3.20,,,1,NEAREST,
timed,10/5/17,1507226640,1507242480,Thursday,1:04 PM,5:28 PM,,ECD-Network,SkinIO,,04:24,4.40,,,1,NEAREST,
timed,10/6/17,1507296720,1507311780,Friday,8:32 AM,12:43 PM,,ECD-Network,SkinIO,,04:11,4.18,,,1,NEAREST,
timed,10/6/17,1507312920,1507329300,Friday,1:02 PM,5:35 PM,,ECD-Network,SkinIO,,04:33,4.55,,,1,NEAREST,
timed,10/9/17,1507557420,1507569600,Monday,8:57 AM,12:20 PM,,ECD-Network,SkinIO,,03:23,3.38,,,1,NEAREST,
timed,10/9/17,1507570860,1507592160,Monday,12:41 PM,6:36 PM,,ECD-Network,SkinIO,,05:55,5.92,,,1,NEAREST,
timed,10/10/17,1507645140,1507656960,Tuesday,9:19 AM,12:36 PM,,ECD-Network,SkinIO,,03:17,3.28,,,1,NEAREST,
timed,10/10/17,1507658220,1507675080,Tuesday,12:57 PM,5:38 PM,,ECD-Network,SkinIO,,04:41,4.68,,,1,NEAREST,
timed,10/11/17,1507726620,1507766160,Wednesday,7:57 AM,6:56 PM,,ECD-Network,SkinIO,,10:59,10.98,,,1,NEAREST,
timed,10/12/17,1507813560,1507827900,Thursday,8:06 AM,12:05 PM,,ECD-Network,SkinIO,,03:59,3.98,,,1,NEAREST,
timed,10/12/17,1507828560,1507845720,Thursday,12:16 PM,5:02 PM,,ECD-Network,SkinIO,,04:46,4.77,,,1,NEAREST,
timed,10/13/17,1507901220,1507916460,Friday,8:27 AM,12:41 PM,,ECD-Network,SkinIO,,04:14,4.23,,,1,NEAREST,
timed,10/13/17,1507917300,1507935360,Friday,12:55 PM,5:56 PM,,ECD-Network,SkinIO,,05:01,5.02,,,1,NEAREST,
timed,10/14/17,1507986360,1507987380,Saturday,8:06 AM,8:23 AM,,ECD-Network,SkinIO,,00:17,0.28,,,1,NEAREST,
timed,10/16/17,1508163420,1508173140,Monday,9:17 AM,11:59 AM,,ECD-Network,SkinIO,,02:42,2.70,,,1,NEAREST,
timed,10/16/17,1508175780,1508196360,Monday,12:43 PM,6:26 PM,,ECD-Network,SkinIO,,05:43,5.72,,,1,NEAREST,
timed,10/17/17,1508249580,1508261040,Tuesday,9:13 AM,12:24 PM,,ECD-Network,SkinIO,,03:11,3.18,,,1,NEAREST,
timed,10/17/17,1508262540,1508279400,Tuesday,12:49 PM,5:30 PM,,ECD-Network,SkinIO,,04:41,4.68,,,1,NEAREST,
timed,10/18/17,1508336640,1508350020,Wednesday,9:24 AM,1:07 PM,,ECD-Network,SkinIO,,03:43,3.72,,,1,NEAREST,
timed,10/18/17,1508351160,1508371620,Wednesday,1:26 PM,7:07 PM,,ECD-Network,SkinIO,,05:41,5.68,,,1,NEAREST,
timed,10/19/17,1508423040,1508436360,Thursday,9:24 AM,1:06 PM,,ECD-Network,SkinIO,,03:42,3.70,,,1,NEAREST,
timed,10/19/17,1508437380,1508453880,Thursday,1:23 PM,5:58 PM,,ECD-Network,SkinIO,,04:35,4.58,,,1,NEAREST,
timed,10/20/17,1508506620,1508520180,Friday,8:37 AM,12:23 PM,,ECD-Network,SkinIO,,03:46,3.77,,,1,NEAREST,
timed,10/20/17,1508522280,1508538180,Friday,12:58 PM,5:23 PM,,ECD-Network,SkinIO,,04:25,4.42,,,1,NEAREST,
timed,10/23/17,1508767740,1508780520,Monday,9:09 AM,12:42 PM,,ECD-Network,SkinIO,,03:33,3.55,,,1,NEAREST,
timed,10/23/17,1508781600,1508797200,Monday,1:00 PM,5:20 PM,,ECD-Network,SkinIO,,04:20,4.33,,,1,NEAREST,
timed,10/24/17,1508855940,1508890680,Tuesday,9:39 AM,7:18 PM,,ECD-Network,SkinIO,,09:39,9.65,,,1,NEAREST,
timed,10/25/17,1508940540,1508953800,Wednesday,9:09 AM,12:50 PM,,ECD-Network,SkinIO,,03:41,3.68,,,1,NEAREST,
timed,10/25/17,1508955720,1508973360,Wednesday,1:22 PM,6:16 PM,,ECD-Network,SkinIO,,04:54,4.90,,,1,NEAREST,
timed,10/26/17,1509026520,1509039840,Thursday,9:02 AM,12:44 PM,,ECD-Network,SkinIO,,03:42,3.70,,,1,NEAREST,
timed,10/26/17,1509041040,1509058200,Thursday,1:04 PM,5:50 PM,,ECD-Network,SkinIO,,04:46,4.77,,,1,NEAREST,
timed,10/27/17,1509111240,1509124080,Friday,8:34 AM,12:08 PM,,ECD-Network,SkinIO,,03:34,3.57,,,1,NEAREST,
timed,10/27/17,1509125940,1509143100,Friday,12:39 PM,5:25 PM,,ECD-Network,SkinIO,,04:46,4.77,,,1,NEAREST,
timed,10/30/17,1509372240,1509384060,Monday,9:04 AM,12:21 PM,,ECD-Network,SkinIO,,03:17,3.28,,,1,NEAREST,
timed,10/30/17,1509385140,1509403020,Monday,12:39 PM,5:37 PM,,ECD-Network,SkinIO,,04:58,4.97,,,1,NEAREST,
timed,10/31/17,1509459120,1509472620,Tuesday,9:12 AM,12:57 PM,,ECD-Network,SkinIO,,03:45,3.75,,,1,NEAREST,
timed,10/31/17,1509474060,1509477540,Tuesday,1:21 PM,2:19 PM,,ECD-Network,SkinIO,,00:58,0.97,,,1,NEAREST,
timed,10/31/17,1509481020,1509491460,Tuesday,3:17 PM,6:11 PM,,ECD-Network,SkinIO,,02:54,2.90,,,1,NEAREST,
timed,11/1/17,1509551640,1509559680,Wednesday,10:54 AM,1:08 PM,,ECD-Network,SkinIO,,02:14,2.23,,,1,NEAREST,
timed,11/1/17,1509561240,1509576360,Wednesday,1:34 PM,5:46 PM,,ECD-Network,SkinIO,,04:12,4.20,,,1,NEAREST,
timed,11/2/17,1509633000,1509642000,Thursday,9:30 AM,12:00 PM,,ECD-Network,SkinIO,,02:30,2.50,,,1,NEAREST,
timed,11/2/17,1509643680,1509661440,Thursday,12:28 PM,5:24 PM,,ECD-Network,SkinIO,,04:56,4.93,,,1,NEAREST,
timed,11/3/17,1509715860,1509730140,Friday,8:31 AM,12:29 PM,,ECD-Network,SkinIO,,03:58,3.97,,,1,NEAREST,
timed,11/3/17,1509732180,1509747420,Friday,1:03 PM,5:17 PM,,ECD-Network,SkinIO,,04:14,4.23,,,1,NEAREST,
timed,11/6/17,1509980820,1509992580,Monday,9:07 AM,12:23 PM,,ECD-Network,SkinIO,,03:16,3.27,,,1,NEAREST,
timed,11/6/17,1509994440,1510011060,Monday,12:54 PM,5:31 PM,,ECD-Network,SkinIO,,04:37,4.62,,,1,NEAREST,
timed,11/7/17,1510067160,1510079400,Tuesday,9:06 AM,12:30 PM,,ECD-Network,SkinIO,,03:24,3.40,,,1,NEAREST,
timed,11/7/17,1510080780,1510098660,Tuesday,12:53 PM,5:51 PM,,ECD-Network,SkinIO,,04:58,4.97,,,1,NEAREST,
timed,11/8/17,1510153320,1510172520,Wednesday,9:02 AM,2:22 PM,,ECD-Network,SkinIO,,05:20,5.33,,,1,NEAREST,
timed,11/8/17,1510173900,1510185600,Wednesday,2:45 PM,6:00 PM,,ECD-Network,SkinIO,,03:15,3.25,,,1,NEAREST,
timed,11/9/17,1510239180,1510269180,Thursday,8:53 AM,5:13 PM,,ECD-Network,SkinIO,,08:20,8.33,,,1,NEAREST,
timed,11/10/17,1510324680,1510339440,Friday,8:38 AM,12:44 PM,,ECD-Network,SkinIO,,04:06,4.10,,,1,NEAREST,
timed,11/10/17,1510340340,1510355580,Friday,12:59 PM,5:13 PM,,ECD-Network,SkinIO,,04:14,4.23,,,1,NEAREST,
timed,11/13/17,1510585260,1510596720,Monday,9:01 AM,12:12 PM,,ECD-Network,SkinIO,,03:11,3.18,,,1,NEAREST,
timed,11/13/17,1510598340,1510616760,Monday,12:39 PM,5:46 PM,,ECD-Network,SkinIO,,05:07,5.12,,,1,NEAREST,
timed,11/14/17,1510665540,1510668540,Tuesday,7:19 AM,8:09 AM,,Wedding Website,Wedding Website,,00:50,0.83,,,1,NEAREST,
timed,11/14/17,1510672200,1510684800,Tuesday,9:10 AM,12:40 PM,,ECD-Network,SkinIO,,03:30,3.50,,,1,NEAREST,
timed,11/14/17,1510686300,1510704480,Tuesday,1:05 PM,6:08 PM,,ECD-Network,SkinIO,,05:03,5.05,,,1,NEAREST,
timed,11/15/17,1510750920,1510753740,Wednesday,7:02 AM,7:49 AM,,Wedding Website,Wedding Website,,00:47,0.78,,,1,NEAREST,
timed,11/15/17,1510759200,1510772580,Wednesday,9:20 AM,1:03 PM,,ECD-Network,SkinIO,,03:43,3.72,,,1,NEAREST,
timed,11/15/17,1510772880,1510789140,Wednesday,1:08 PM,5:39 PM,,ECD-Network,SkinIO,,04:31,4.52,,,1,NEAREST,
timed,11/16/17,1510839000,1510842480,Thursday,7:30 AM,8:28 AM,,Wedding Website,Wedding Website,,00:58,0.97,,,1,NEAREST,
timed,11/16/17,1510845120,1510859280,Thursday,9:12 AM,1:08 PM,,ECD-Network,SkinIO,,03:56,3.93,,,1,NEAREST,
timed,11/16/17,1510861020,1510874580,Thursday,1:37 PM,5:23 PM,,ECD-Network,SkinIO,,03:46,3.77,,,1,NEAREST,
timed,11/17/17,1510929120,1510947420,Friday,8:32 AM,1:37 PM,,ECD-Network,SkinIO,,05:05,5.08,,,1,NEAREST,
timed,11/17/17,1510948440,1510964880,Friday,1:54 PM,6:28 PM,,ECD-Network,SkinIO,,04:34,4.57,,,1,NEAREST,
timed,11/20/17,1511185680,1511226600,Monday,7:48 AM,7:10 PM,,ECD-Network,SkinIO,,11:22,11.37,,,1,NEAREST,
timed,11/21/17,1511273400,1511283300,Tuesday,8:10 AM,10:55 AM,,ECD-Network,SkinIO,,02:45,2.75,,,1,NEAREST,
timed,11/21/17,1511326920,1511335080,Tuesday,11:02 PM,1:18 AM,,ECD-Network,SkinIO,,02:16,2.27,,,1,NEAREST,
timed,11/27/17,1511802720,1511821680,Monday,11:12 AM,4:28 PM,,ECD-Network,SkinIO,,05:16,5.27,,,1,NEAREST,
timed,11/28/17,1511881860,1511894520,Tuesday,9:11 AM,12:42 PM,,ECD-Network,SkinIO,,03:31,3.52,,,1,NEAREST,
timed,11/28/17,1511896680,1511914020,Tuesday,1:18 PM,6:07 PM,,ECD-Network,SkinIO,,04:49,4.82,,,1,NEAREST,
timed,11/29/17,1511968500,1511982000,Wednesday,9:15 AM,1:00 PM,,ECD-Network,SkinIO,,03:45,3.75,,,1,NEAREST,
timed,11/29/17,1511982960,1511999400,Wednesday,1:16 PM,5:50 PM,,ECD-Network,SkinIO,,04:34,4.57,,,1,NEAREST,
timed,11/30/17,1512054780,1512072180,Thursday,9:13 AM,2:03 PM,,ECD-Network,SkinIO,,04:50,4.83,,,1,NEAREST,
timed,11/30/17,1512074580,1512086940,Thursday,2:43 PM,6:09 PM,,ECD-Network,SkinIO,,03:26,3.43,,,1,NEAREST,
timed,12/1/17,1512140160,1512171300,Friday,8:56 AM,5:35 PM,,ECD-Network,SkinIO,,08:39,8.65,,,1,NEAREST,
timed,12/4/17,1512401280,1512410400,Monday,9:28 AM,12:00 PM,,ECD-Network,SkinIO,,02:32,2.53,,,1,NEAREST,
timed,12/4/17,1512411780,1512432960,Monday,12:23 PM,6:16 PM,,ECD-Network,SkinIO,,05:53,5.88,,,1,NEAREST,
timed,12/5/17,1512488220,1512497820,Tuesday,9:37 AM,12:17 PM,,ECD-Network,SkinIO,,02:40,2.67,,,1,NEAREST,
timed,12/5/17,1512499500,1512515100,Tuesday,12:45 PM,5:05 PM,,ECD-Network,SkinIO,,04:20,4.33,,,1,NEAREST,
timed,12/6/17,1512572820,1512584640,Wednesday,9:07 AM,12:24 PM,,ECD-Network,SkinIO,,03:17,3.28,,,1,NEAREST,
timed,12/6/17,1512586680,1512602640,Wednesday,12:58 PM,5:24 PM,,ECD-Network,SkinIO,,04:26,4.43,,,1,NEAREST,
timed,12/7/17,1512659460,1512670860,Thursday,9:11 AM,12:21 PM,,ECD-Network,SkinIO,,03:10,3.17,,,1,NEAREST,
timed,12/7/17,1512672780,1512690900,Thursday,12:53 PM,5:55 PM,,ECD-Network,SkinIO,,05:02,5.03,,,1,NEAREST,
timed,12/8/17,1512743040,1512757740,Friday,8:24 AM,12:29 PM,,ECD-Network,SkinIO,,04:05,4.08,,,1,NEAREST,
timed,12/8/17,1512759840,1512777000,Friday,1:04 PM,5:50 PM,,ECD-Network,SkinIO,,04:46,4.77,,,1,NEAREST,
timed,12/11/17,1513005600,1513020720,Monday,9:20 AM,1:32 PM,,ECD-Network,SkinIO,,04:12,4.20,,,1,NEAREST,
timed,12/11/17,1513022040,1513034280,Monday,1:54 PM,5:18 PM,,ECD-Network,SkinIO,,03:24,3.40,,,1,NEAREST,
timed,12/12/17,1513090320,1513122720,Tuesday,8:52 AM,5:52 PM,,ECD-Network,SkinIO,,09:00,9.00,,,1,NEAREST,
timed,12/13/17,1513178520,1513189380,Wednesday,9:22 AM,12:23 PM,,ECD-Network,SkinIO,,03:01,3.02,,,1,NEAREST,
timed,12/13/17,1513190400,1513214460,Wednesday,12:40 PM,7:21 PM,,ECD-Network,SkinIO,,06:41,6.68,,,1,NEAREST,
timed,12/14/17,1513257360,1513261860,Thursday,7:16 AM,8:31 AM,,Wedding Website,Wedding Website,,01:15,1.25,,,1,NEAREST,
timed,12/14/17,1513264860,1513276020,Thursday,9:21 AM,12:27 PM,,ECD-Network,SkinIO,,03:06,3.10,,,1,NEAREST,
timed,12/14/17,1513277520,1513296180,Thursday,12:52 PM,6:03 PM,,ECD-Network,SkinIO,,05:11,5.18,,,1,NEAREST,
timed,12/15/17,1513348140,1513371960,Friday,8:29 AM,3:06 PM,,ECD-Network,SkinIO,,06:37,6.62,,,1,NEAREST,
timed,12/17/17,1513538400,1513540380,Sunday,1:20 PM,1:53 PM,,Wedding Website,Wedding Website,,00:33,0.55,,,1,NEAREST,
timed,12/17/17,1513542180,1513547760,Sunday,2:23 PM,3:56 PM,,Wedding Website,Wedding Website,,01:33,1.55,,,1,NEAREST,
timed,12/18/17,1513610940,1513620720,Monday,9:29 AM,12:12 PM,,ECD-Network,SkinIO,,02:43,2.72,,,1,NEAREST,
timed,12/18/17,1513621680,1513640460,Monday,12:28 PM,5:41 PM,,ECD-Network,SkinIO,,05:13,5.22,,,1,NEAREST,
timed,12/18/17,1513653540,1513659180,Monday,9:19 PM,10:53 PM,,Wedding Website,Wedding Website,,01:34,1.57,,,1,NEAREST,
timed,12/19/17,1513694700,1513709580,Tuesday,8:45 AM,12:53 PM,,ECD-Network,SkinIO,,04:08,4.13,,,1,NEAREST,
timed,12/19/17,1513710960,1513725240,Tuesday,1:16 PM,5:14 PM,,ECD-Network,SkinIO,,03:58,3.97,,,1,NEAREST,
timed,12/20/17,1513774620,1513778880,Wednesday,6:57 AM,8:08 AM,,Wedding Website,Wedding Website,,01:11,1.18,,,1,NEAREST,
timed,12/20/17,1513782720,1513794900,Wednesday,9:12 AM,12:35 PM,,ECD-Network,SkinIO,,03:23,3.38,,,1,NEAREST,
timed,12/20/17,1513796100,1513812420,Wednesday,12:55 PM,5:27 PM,,ECD-Network,SkinIO,,04:32,4.53,,,1,NEAREST,
timed,12/21/17,1513868400,1513882740,Thursday,9:00 AM,12:59 PM,,ECD-Network,SkinIO,,03:59,3.98,,,1,NEAREST,
timed,12/21/17,1513883400,1513900080,Thursday,1:10 PM,5:48 PM,,ECD-Network,SkinIO,,04:38,4.63,,,1,NEAREST,
